,Min Variance Sample Cov,Min Variance Ledoit-Wolf,Max Sharpe Sample Cov,Max Sharpe Ledoit-Wolf,SPY Benchmark
2018-07-09,0.0005099149453059643,0.0007179670248130018,0.007983214252966296,0.007931243032984788,0.0090044295984312
2018-07-10,-0.0012628795515247718,-0.0010099249833656109,-0.0003179446182358436,-0.00047764606867680055,0.0035984166966533
2018-07-11,-0.004709563403893579,-0.004753481067786489,-0.006132840367349068,-0.006212571292550524,-0.0073144496235207
2018-07-12,0.0030963444943924653,0.003296151945948109,0.01412850913602505,0.01379358783371301,0.0090659539117243
2018-07-13,-0.00011529958865263176,-0.00011703741875610635,-0.00023270960259565631,-0.0003288926504353733,0.0007874861295056
2018-07-16,-0.002720996836036918,-0.0026030392094846277,-0.0024520744113465218,-0.0025118443749021207,-0.0008941664580278
2018-07-17,-0.002029921667972493,-0.0020705391279728994,0.004283474670097495,0.004324791016534156,0.0040452495167182
2018-07-18,-0.001002588745481267,-0.0009330491773632936,-0.0009658765118750207,-0.0008231502655097282,0.0021036117944877
2018-07-19,0.0027164661789004347,0.0022806770228730668,-0.0030734578790284927,-0.0026784741591946767,-0.0037714367039066
2018-07-20,-0.00401753961095664,-0.0037916908332396074,-0.0002045967287366915,-0.000369814706350228,-0.0011428571428571
2018-07-23,-0.0060116459689994635,-0.005845908436422592,0.0021542175118807426,0.002135493080908297,0.0018592677345536
2018-07-24,0.00032225605607323236,0.0006903991084433836,0.0014929607096329234,0.0010261145854205344,0.005032119914347
2018-07-25,0.0024759245430335114,0.0027197097241759057,0.011571004535935027,0.011279631556341105,0.008522424629807
2018-07-26,-0.002149488892106514,-0.002377299888828406,-0.011273826397553496,-0.010639360319338423,-0.0023590718636667
2018-07-27,-0.002839938649648611,-0.002683779611550852,-0.013011748687621805,-0.013260976221805717,-0.0067763111456199
2018-07-30,-0.003268960909683802,-0.003287347222626067,-0.0117923665946295,-0.011608762602664885,-0.0052235093454623
2018-07-31,0.005302833703217736,0.005185787720380168,0.007612104197785129,0.0077218220156367885,0.0049294516878013
2018-08-01,-0.00684196345313372,-0.006764066608860101,0.002090155144045156,0.0020059562044728637,-0.0016706359080083
2018-08-02,0.000242170981946313,0.00028748965431082756,0.010897260470334456,0.010796567720662668,0.0054475539414653
2018-08-03,0.002448454585959565,0.002671835673760134,0.0020948082260255157,0.0018765723001381539,0.0042848542795426
2018-08-06,-0.00029207212310038394,-0.0003044686448283842,0.005739416906870003,0.005738083663518494,0.0036671368124117
2018-08-07,-0.000180599615326064,-7.843612050027933e-05,0.0031616445175703207,0.0031547978375942093,0.0033024170882518
2018-08-08,0.0007636803716047716,0.0007828081059888951,0.0003989790926644522,0.0003874942501858504,-0.0004201974928216
2018-08-09,0.0033684775705866282,0.003163178883863218,0.0006180834031463643,0.0006353818687188851,-0.0013662159321795
2018-08-10,-0.0002747689563611382,-0.00040333019773806846,-0.005742113026732694,-0.005715965691708353,-0.0067001087452203
2018-08-13,-0.005917497084674698,-0.006008231860423406,-0.0029368365772015556,-0.0029627030176568943,-0.0037434665913265
2018-08-14,0.0012637296305834842,0.001326425559528856,0.0076382880071504565,0.007658433767198752,0.0063807160581352
2018-08-15,-0.00562082423363508,-0.005763244283472217,-0.012324517209851765,-0.012326471471299501,-0.0074674181049665
2018-08-16,0.002663788780324731,0.002691991856114906,0.0055990422755925785,0.005631659148056155,0.008091418837391
2018-08-17,0.00427073181668133,0.0043261689279796515,0.0017930889816639975,0.001815307689852731,0.0035203830176722
2018-08-20,0.0052922025227769105,0.005215819919395735,0.0005298059632842698,0.000549892670650226,0.0021399003718516
2018-08-21,0.0022167859467141626,0.002119302431223594,0.006689077790330221,0.006731723933641569,0.0023453635313472
2018-08-22,0.003148830812370886,0.003021538316528487,0.003300047158064693,0.003292583854686979,-0.0005936997974435
2018-08-23,-0.002960692767471023,-0.003006418464425874,-0.0020202116314053027,-0.0020292473449926417,-0.001327882028165
2018-08-24,0.006681453975789541,0.0068561508004431415,0.007779049030022219,0.00775836184663121,0.0060184051226424
2018-08-27,0.0006014649706643721,0.0008428691785416563,0.006827472289635414,0.006779781735846223,0.0078953775520851
2018-08-28,-0.004285027705820248,-0.004262709998103167,0.0012594051991709756,0.00125648981195066,0.0004831251294086
2018-08-29,0.002991671639329853,0.003088160883330951,0.008213340121573034,0.008166219203013298,0.0053807947019868
2018-08-30,-0.0016637067461684235,-0.0017831668325971523,-0.001399246461073969,-0.0013940280634201399,-0.0040483052010429
2018-08-31,-0.0015698368049814804,-0.0015572418541498064,0.0022680746196631013,0.0022819374871955525,3.444712366507119e-05
2018-09-04,-0.006584105027627989,-0.006426033670963831,-0.004350850776840371,-0.004351734360399599,-0.0017222968550859
2018-09-05,-0.002074331691440379,-0.0018767195604740125,-0.006940267796150253,-0.007126072602289959,-0.0026914185155793
2018-09-06,0.0003779671199266928,0.0003983179816996619,-0.007665610863052988,-0.0077053495134108176,-0.0030100681590145
2018-09-07,-0.005453023002034749,-0.005328922728584154,-0.001912439911130979,-0.001972709862807705,-0.0019433647973348
2018-09-10,0.002481679428606419,0.00237899576707423,0.002122229869725615,0.0021609966445252167,0.0017385257301807
2018-09-11,-0.0026915475610950375,-0.002496460236134696,0.004167732030434947,0.0042777383583491885,0.0032974661575841
2018-09-12,0.0028960148640458996,0.002951249173519888,-0.00262770323272903,-0.002637732232665676,0.0002421726344923
2018-09-13,0.0011098718300696705,0.0011131892400260807,0.004588151209885984,0.0047776106100884995,0.0059144991698947
2018-09-14,-0.002613836404032408,-0.0027107744934064364,0.001241843359408342,0.0011122908864630455,0.0001719217412234
2018-09-17,-0.000946395216601041,-0.0008723481291230988,-0.012198889897547173,-0.0122676121720437,-0.0052942794279429
2018-09-18,-0.0028053438545426546,-0.0027048689394525037,0.005890613639570531,0.005964735950596874,0.0054261422547869
2018-09-19,-0.0020242705907299987,-0.0018882621819058068,-0.0024436080755897,-0.002391489476721975,0.0010656216699322
2018-09-20,0.006225950985220646,0.006163981998042931,0.010007517125725882,0.010040292633543635,0.0081038390220451
2018-09-21,-0.002740142361237887,-0.002905895432463419,-0.00507305881530901,-0.005085413162707768,-0.0054159002656856
2018-09-24,-0.002510087658155482,-0.002587452028198461,-0.001748729287332276,-0.0016639389104164634,-0.0033220315764239
2018-09-25,0.0006297326252636897,0.0005647312258651208,0.0014601543823711835,0.0014570503591653963,-0.0009277712871966
2018-09-26,-0.0001462045871437963,-0.0003246881300469208,-0.006568583362480937,-0.006342555329334467,-0.0029922613929492
2018-09-27,-0.0016190801557363606,-0.0016312362799861017,0.0035631403195168585,0.0037156067848913323,0.0027942596936663
2018-09-28,-0.00019124465500710945,6.41860593400391e-05,0.0016810327261164153,0.0016221128336341777,0.0001032027245519
2018-10-01,-0.006573183964603711,-0.00622279656925807,-0.006832175475457014,-0.006556323218659206,0.0034741331865713
2018-10-02,0.0027126884696931112,0.0029339814282199166,-0.007254198488253462,-0.007098945448177778,-0.0005827306070682
2018-10-03,-0.007244619896091277,-0.007110523187864945,0.005555167989284468,0.005416043406073706,0.0005487721223762
2018-10-04,-0.006518555943457967,-0.006517082285116551,-0.0192090395480225,-0.019209039548022507,-0.0078157136980667
2018-10-05,-0.005230062657718863,-0.005173543464287602,-0.012179065174456783,-0.01217906517445681,-0.0055970149253731
2018-10-08,-0.005000237183910444,-0.005013065081597733,-0.006109074752860077,-0.006109074752860095,0.0
2018-10-09,0.0036232565946663245,0.0035037272296346835,0.003240947697809404,0.0032409476978093902,-0.0014592453616844
2018-10-10,-0.009081372677949442,-0.009258436121686557,-0.04400133674947086,-0.0440013367494709,-0.0316631871955461
2018-10-11,0.006126215356497891,0.005906520345242687,-0.012409694709857802,-0.01240969470985782,-0.0220265900107796
2018-10-12,-0.0011764484748040948,-0.001059324068078528,0.02784496489882582,0.027844964898825847,0.0138883785869123
2018-10-15,0.00136089499185941,0.0013268996637874962,-0.012110428743614543,-0.012110428743614569,-0.0056169595941294
2018-10-16,0.007913452418547268,0.008022082616698182,0.029107599349291007,0.029107599349291025,0.021865889212828
2018-10-17,-0.003635831332693324,-0.0035972089554480078,0.0003951899734656768,0.0003951899734656848,0.0001783166904423
2018-10-18,-0.005078997291325032,-0.005195529021596379,-0.023194130925507768,-0.023194130925507806,-0.0144410768407916
2018-10-19,-0.0017929749608137286,-0.0017045703806420848,-0.0009243746028077686,-0.0009243746028078273,-0.0005426917510853
2018-10-22,-0.002296625955386081,-0.002332212594224105,0.005146591106227739,0.005146591106227784,-0.0044886877828054
2018-10-23,0.00040802560204183035,0.000325459689008439,-0.003681969853871675,-0.0036819698538717153,-0.0050907239736736
2018-10-24,-0.006396009346627181,-0.006697356505444268,-0.04579050698694989,-0.04579050698695001,-0.0302986001973613
2018-10-25,0.0032564476445587536,0.003404838787390505,0.03461422087745836,0.03461422087745839,0.0179406000301523
2018-10-26,-0.00020764832411994828,-0.0003640251724728997,-0.025735509153652702,-0.025735509153652678,-0.0175873815165876
2018-10-29,-0.003474548655221014,-0.0034882581569100368,-0.020591943327129634,-0.020591943327129675,-0.0055402706064144
2018-10-30,0.0019316975722814492,0.0020676199905237396,0.0164889052347678,0.016488905234767825,0.0148184643371482
2018-10-31,-0.0018054877379204816,-0.001669005894102602,0.02351806066453561,0.023518060664535663,0.0106808081562534
2018-11-01,0.007876862283619803,0.007990374136251371,0.01319743121428152,0.013197431214281536,0.0106418357166611
2018-11-02,-0.005936025097069648,-0.005746082956353475,-0.015584113508170001,-0.015584113508170003,-0.0059230009871668
2018-11-05,0.0018955676676343613,0.0019329287307537288,-0.0024809498493707995,-0.0024809498493707986,0.0055169369965795
2018-11-06,0.0004320193595552568,0.0004740658129154058,0.0075797951086635,0.007579795108663501,0.006327956399283
2018-11-07,0.005627775075272881,0.005676580583161143,0.0313840728768732,0.031384072876873205,0.0214088397790055
2018-11-08,-0.0017873792258701507,-0.0018582943778145222,-0.0063821300358994,-0.0063821300358994,-0.0018148820326678
2018-11-09,-0.002850245772999642,-0.0030015727047786695,-0.0168606985146527,-0.016860698514652703,-0.0097682709447415
2018-11-12,-0.004079013967465475,-0.004160230218673075,-0.0302747477104357,-0.030274747710435704,-0.0186851958525345
2018-11-13,-0.00028619893001513135,-0.00024155103557379988,0.0008421559191529,0.0008421559191528995,-0.0018710789888835
2018-11-14,0.0013061284822991628,0.0013410509879566402,-0.0076331289818486,-0.007633128981848602,-0.0068367271925311
2018-11-15,0.0025213812967216855,0.0024127817364063852,0.0175034825268003,0.017503482526800302,0.0104367135455218
2018-11-16,0.005328115891752675,0.005372062841234762,-0.0035119047619046996,-0.0035119047619046988,0.0026005420848291
2018-11-19,-0.0027623005853071973,-0.002743948546745828,-0.0324950719789737,-0.0324950719789737,-0.0169144777700653
2018-11-20,-0.004898736511111525,-0.005033900105101371,-0.0178428103969869,-0.017842810396986902,-0.0185061315496098
2018-11-21,0.0026838288099118174,0.0028569644230524802,0.0076062358561728,0.0076062358561728004,0.0034075420263515
2018-11-23,-0.0012349704789405814,-0.0012484451367212582,-0.0072368831492919,-0.007236883149291901,-0.0066787412270771
2018-11-26,0.0027823660325426163,0.002821573974312575,0.0230629045434551,0.023062904543455102,0.0161443494776827
2018-11-27,-0.0014936129011423507,-0.001593275825040242,0.0033783783783782,0.0033783783783782008,0.0033644859813082
2018-11-28,0.0046682457681689864,0.004798259200497112,0.0322007958371595,0.032200795837159506,0.0230253353204172
2018-11-29,0.0017640371192574607,0.0016855792200438694,-0.0032619654824742996,-0.0032619654824743,-0.0021851555102336
2018-11-30,0.0020453503140477345,0.0020087060846611894,0.0072593121504225,0.007259312150422502,0.0060953354259434
2018-12-03,0.007613537849512015,0.007611935554587843,0.0174858223062381,0.017485822306238102,0.0132414293488121
2018-12-04,0.0014720210299350453,0.0010818918269010856,-0.038376683697166805,-0.038376683697166805,-0.0324024346580738
2018-12-06,0.0004972909254775983,0.0007189437103631454,0.007063937692446998,0.007063937692447,-0.0015171137835338
2018-12-07,-0.001224862692255236,-0.0013417877262996176,-0.0329736211031175,-0.03297362110311751,-0.0232359916987844
2018-12-10,0.0001959189174795832,1.0656173680522168e-05,0.010415375077495096,0.0104153750774951,0.0018970292521911
2018-12-11,-0.00020907251174303345,-0.000191355679658719,0.0033132899742299993,0.00331328997423,0.000227212481539
2018-12-12,0.0008707533045988615,0.0007927560899282523,0.008806262230919702,0.008806262230919702,0.005035399235225
2018-12-13,-0.0029890401047338714,-0.0030147702198364537,0.00030310378273499557,0.00030310378273499703,-0.0003390341294355
2018-12-14,-0.0032912415205669857,-0.0033850244958109734,-0.024301557481364703,-0.024301557481364703,-0.0184647850171457
2018-12-17,0.00040866953277967364,-6.583484382168556e-05,-0.02267080745341621,-0.022670807453416205,-0.0196183821553346
2018-12-18,0.0013739031868660275,0.0014165708693336964,0.006291706387035299,0.0062917063870353,-0.0010964912280702
2018-12-19,0.0007798199212101838,0.0004401962186772121,-0.024567386636352204,-0.024567386636352204,-0.014975693899953
2018-12-20,-0.0002236293724565781,-0.00024796271258050264,-0.014503075428941203,-0.014503075428941203,-0.0162779590862055
2018-12-21,-0.00695263848520197,-0.007107530174668034,-0.031009789107154507,-0.031009789107154503,-0.026176315895942
2018-12-24,0.0007510774003616171,0.00031758097936094307,-0.027595091192623305,-0.027595091192623305,-0.0264229331117573
2018-12-26,0.003959861211544115,0.004437581830469369,0.062473853019104617,0.06247385301910461,0.0505248783818383
2018-12-27,0.003460540802861369,0.0034736966497603133,0.0038718991993700025,0.003871899199370001,0.0076773092858883
2018-12-28,0.0056674096219763255,0.005604489197175005,-0.0005229783617702988,-0.0005229783617702986,-0.0012899584794614
2018-12-31,0.0036715156438209516,0.003625005713264479,0.008437438681405002,0.008437438681405002,0.0087588294651865
2019-01-02,0.0029235454387139923,0.0025583209925067003,0.004021273835776301,0.004021273835776302,0.0010403329065302
2019-01-03,0.003865039646208312,0.0038418142585626815,-0.032687338501292,-0.032687338501292,-0.0238628187704852
2019-01-04,0.00046290796894528537,0.000750386250180095,0.04280753305729921,0.04280753305729921,0.0334957618443141
2019-01-07,0.001709896774635141,0.0018537342212012371,0.011911623439000806,0.011911623439000802,0.0078846230040809
2019-01-08,0.0004753591709523073,0.0007057719992714579,0.009050060122776907,0.0090500601227769,0.0093953927195533
2019-01-09,0.0030799127024699587,0.0031380513921702435,0.008153537380833001,0.008153537380833005,0.0046734431592476
2019-01-10,-0.0036008597069563408,-0.003381003342138997,0.0028617643399277033,0.002861764339927699,0.0035275419622435
2019-01-11,0.00166893405110056,0.0016270090608350106,-0.003660049627791398,-0.0036600496277914008,0.0003862793572313
2019-01-14,-0.0026725739387055145,-0.0026083713322553135,-0.0088412925720691,-0.0088412925720691,-0.006100857209051
2019-01-15,-0.00031950802665562154,-0.0001767751921568127,0.019473585024184895,0.0194735850241849,0.0114607614607615
2019-01-16,0.002382781772768589,0.0024528739328697822,-0.0001848542732144956,-0.00018485427321449826,0.0024198194737852
2019-01-17,0.001247022428791742,0.001267019247878007,0.0078885738937508,0.0078885738937508,0.0075867882596365
2019-01-18,-0.002386232028928771,-0.0023311190391439468,0.009905833435245301,0.0099058334352453,0.0133100091268634
2019-01-22,0.0006550574259432443,0.0005416593981508997,-0.0200411721966577,-0.020041172196657703,-0.0135104706147263
2019-01-23,-0.00015355166445085657,-0.0001370075818688365,0.0012974976830398988,0.0012974976830399006,0.0020923685612113
2019-01-24,0.00329107830381268,0.0031898346849372787,0.006479081821547602,0.0064790818215476,0.000531490831783
2019-01-25,0.004504486943705985,0.004820895829459174,0.011955122310097306,0.011955122310097308,0.0084613925251373
2019-01-28,-0.0008098601958275321,-0.0006486327369840965,-0.012359142130134396,-0.0123591421301344,-0.0076002709007448
2019-01-29,0.004057439276499853,0.004111684604948497,-0.009385351490614695,-0.009385351490614698,-0.0013269639065816
2019-01-30,0.004174387162506818,0.004305823206252791,0.0253885689516377,0.025388568951637703,0.0158308340609694
2019-01-31,0.005478694579817631,0.005421921176461776,0.014976749803732,0.014976749803732,0.0087824202107782
2019-02-01,-0.004521963354667372,-0.0044672219742598945,-0.004224430296899999,-0.004224430296900001,0.0004816063423851
2019-02-04,-0.0016516315198653133,-0.0015473549745750365,0.012428298279158503,0.0124282982791585,0.0070354735984594
2019-02-05,0.0041161363376439036,0.004133810634930529,0.0088526912181303,0.008852691218130301,0.0041917929107222
2019-02-06,-0.002349579378085495,-0.0024929907395731554,-0.0065491783758037,-0.006549178375803702,-0.0013181984621017
2019-02-07,0.0013360737555929707,0.0013428427841484089,0.008270406328658698,0.008270406328658693,-0.009532888465205
2019-02-08,0.002862030679050353,0.002808747512686053,2.896747415265043e-19,-1.4723629020533603e-19,0.0012215888058044
2019-02-11,-0.0027802796350217896,-0.0027376510661326755,0.0027341892534473,0.0027341892534473,0.0005545901578731
2019-02-12,0.002138486372580668,0.0021038456522957136,-0.0062833432128036985,-0.0062833432128036925,0.0128593599881754
2019-02-13,-0.0024489306022197448,-0.002366513885214458,0.0051300405631116,0.005130040563111601,0.0032469901495804
2019-02-14,0.00431640113277733,0.004298370142099649,0.0032047477744807,0.003204747774480699,-0.002218262482272
2019-02-15,0.005695923405512715,0.005770500556054134,0.0067439659252248015,0.0067439659252248076,0.0108972957212625
2019-02-19,0.005969946671637044,0.006047567503216507,-0.00023504524620989928,-0.00023504524620989844,0.0017305404333562
2019-02-20,-0.0011944620802852148,-0.0012363402276256937,-0.0062301633948511,-0.006230163394851098,0.0020154759762462
2019-02-21,-0.008028093884494842,-0.00794297478847654,0.0009462976105984991,0.000946297610598498,-0.0035559067562228
2019-02-22,0.005199690199018597,0.005169949195345464,0.0059087686126211006,0.005908768612621103,0.0061999855814287
2019-02-25,-0.001357840967997458,-0.001401460123205772,-0.0078712406015037,-0.007871240601503699,0.0013613240667764
2019-02-26,0.0029345063776396894,0.0028462215200161026,-0.0030787448194198,-0.003078744819419799,-0.0007155123068116
2019-02-27,-0.007862131498143519,-0.0077843014582050975,-0.0049887159995248,-0.004988715999524801,-0.0004296147787483
2019-02-28,-0.003599163103758531,-0.003548498484157695,0.0026262385102063996,0.0026262385102063988,-0.0018624641833809
2019-03-01,-0.0084993386647321,-0.008493865392128822,-0.0030956066198354996,-0.003095606619835496,0.0062437203961533
2019-03-04,0.001993732811278291,0.0019001201947934743,0.004538397229188999,0.004538397229188997,-0.0036374010412952
2019-03-05,0.0011461790143431818,0.0011631125979149556,0.0027345143264772,0.0027345143264771994,-0.001360057265569
2019-03-06,-0.0003028837958984087,-0.0003872046347597909,-0.004624140384159301,-0.004624140384159304,-0.0060569134829044
2019-03-07,0.00041672049945355684,0.00027977124654143684,-0.0021441334127457012,-0.0021441334127457064,-0.0083654851620812
2019-03-08,0.004422930340478573,0.004486059086825015,0.0014765437205156752,0.001464228570320646,-0.0019999272753717
2019-03-11,0.0009875948651596285,0.001108337087824319,0.012408285230840683,0.012477459714612484,0.0145012023609998
2019-03-12,0.005087660596347819,0.005071262646980892,0.004894678093907471,0.004885145752274482,0.0037710099123688
2019-03-13,0.002895020593844319,0.0030254611465225486,0.00404233028662439,0.004069004660828673,0.0066191992557871
2019-03-14,-0.006198251696139445,-0.006196069687502151,0.00039383741527865014,0.0004281197141563802,-0.0006397952655148
2019-03-15,0.0058326867924545734,0.005702674778366348,-0.0018886716335739925,-0.0019269414080435587,0.0005335040546308
2019-03-18,0.0006747338845140195,0.0006426863971742676,-0.0044451498364380185,-0.004462568648658873,0.0036258931427961
2019-03-19,-0.000317090257048286,-0.0002915926960996723,-0.0029408821226882013,-0.0029441314274022082,0.0002479368115326
2019-03-20,0.006068946091951154,0.005959387000953122,0.004005109491824268,0.003976055730765236,-0.0030099150141641
2019-03-21,0.00192128696438842,0.0020150147277308863,0.0158125464735377,0.015873809341762718,0.0112946190729887
2019-03-22,0.0020857141584479082,0.0017751297689760012,-0.004333626346376252,-0.004423049054349543,-0.0192463035156112
2019-03-25,0.0028567764422150737,0.002935466519574242,0.001317579905564505,0.0013163007286213946,-0.0007520143240823
2019-03-26,0.000448609609274792,0.0004730899397863145,0.006876153649316825,0.006910340491580094,0.0074541284403668
2019-03-27,0.002532977812742758,0.0022737207984878365,-0.0013255337687300838,-0.0013729165165777704,-0.0052290836653386
2019-03-28,-0.0014142660724477246,-0.0015962629027433122,0.0026575997531050597,0.0026538589937471295,0.0037904523511531
2019-03-29,0.0009614574406237911,0.0009640581965127014,-0.0009233007614546645,-0.0009231888452558295,0.0063054397777067
2019-04-01,-0.005395296024219143,-0.005185788300217049,-0.0025995032792970386,-0.0025375193932809198,0.0118592466723306
2019-04-02,0.002014793435468715,0.0020814438422217035,0.006359838724407207,0.00638013944397624,0.0004898016303398
2019-04-03,-0.002985819436879893,-0.0028739441712552017,-0.002107476996678849,-0.002077950900271237,0.0015735916354862
2019-04-04,0.0018728937969488392,0.0018517096309232618,-0.0010339370195931105,-0.0010513436125953789,0.0026534459884086
2019-04-05,0.0016521480862792949,0.0016861762955852216,0.006262408201233162,0.006284780226299334,0.0048401699282678
2019-04-08,-0.0007176547193941591,-0.0006614778228591369,-0.0033523810445779973,-0.003325581516401155,0.0007623800117824
2019-04-09,0.0006425776807586608,0.0005939409163013286,-0.002275385937114039,-0.002383257884621596,-0.0051248311922158
2019-04-10,0.003395830026058228,0.0035029832447378883,0.006322984758115924,0.00639329562446549,0.0034109498451151
2019-04-11,-0.006003012013026205,-0.006054344509893472,-0.0026461772405150757,-0.002583881115246752,-0.0002774983523536
2019-04-12,-0.001537328881350246,-0.0013967470076189775,0.0009547782051662273,0.0011212072503235246,0.0067658998646822
2019-04-15,0.0005184375277489696,0.0003810918311116722,-0.001678950832601539,-0.0017515337325823828,-0.000654811138682
2019-04-16,-0.005320651279364846,-0.00554893968258426,-0.012375108480584445,-0.012429145204259967,0.0006552401972617
2019-04-17,-0.0005563402951327653,-0.0007169371561471186,-0.003655601910367154,-0.0037047428538208717,-0.0024469258340227
2019-04-18,0.002838693766477198,0.002813472329856043,0.0056522469158825275,0.005643059404960539,0.0019692520297114
2019-04-22,-0.002797939020956781,-0.002824893781641625,-0.006346442626731237,-0.0063398365709521716,0.0008620095165849
2019-04-23,0.002525468283593591,0.002608836479523658,0.009647686191028682,0.009802427245761865,0.0089916284838253
2019-04-24,0.0034526829371167877,0.0034513089270285114,0.005553904245997133,0.005470395286051047,-0.002219338978421
2019-04-25,-0.0009666039304951847,-0.000970955989145437,-0.0006870572131125037,-0.0006538667145856089,-0.0006159531875578
2019-04-26,0.004664261371007585,0.004766416742536539,0.00511522886273158,0.005131161652533793,0.0046567368601266
2019-04-29,-0.0033202707390632778,-0.0033610658325765514,-0.006427222857813657,-0.0063953357006947585,0.0015677720595752
2019-04-30,0.003352496751409119,0.003373596623130663,0.004772380918564381,0.004716726136879002,0.0005104297818763
2019-05-01,-0.002408049728018083,-0.0025080854772059026,0.0004021272790228757,0.00035721867176765373,-0.0075164954764981
2019-05-02,-0.0033517335260174986,-0.0032693333671638103,-0.0018377787545726706,-0.0017921151836863154,-0.0021589390356738
2019-05-03,0.006065539699363509,0.006164377088831195,0.008182634200142671,0.008314454442392859,0.0097877601483618
2019-05-06,-0.0006585458762114282,-0.0006691361688293581,-0.001897638004313935,-0.002002347820512863,-0.0041152263374485
2019-05-07,-0.0011571603897698544,-0.0013981293660389432,-0.010260967221647167,-0.01063709110690523,-0.0166996789836759
2019-05-08,-0.002582360325407594,-0.0026030866559780437,-0.0031236669332924774,-0.0030619331360322625,-0.0013892265481194
2019-05-09,0.0013803871766958598,0.0013775340561087153,0.0013074222932455235,0.0012300148921012778,-0.0030257712238721
2019-05-10,0.0018483737290315868,0.001937449686722441,0.0020190666462879155,0.002224116763841027,0.0050233726365729
2019-05-13,-0.0011133122407896785,-0.001118803032110463,-0.0051139344741376585,-0.005492837148529796,-0.0251301631377993
2019-05-14,0.0011113059329840894,0.001179622777657824,0.0021384622480508644,0.00232122701119573,0.0090436516413869
2019-05-15,0.004269137558097343,0.004164071363165819,0.008331721554215656,0.008386210895286064,0.0058574453069866
2019-05-16,-0.0005350130713034195,-0.0006067388990007971,0.001767373569547421,0.001958020723450286,0.0092612081667016
2019-05-17,-0.0024037003600467905,-0.0026344187514718417,-0.0019196238399823567,-0.0020551196647081867,-0.0064650677789364
2019-05-20,-0.0028296914736264927,-0.002927405281177181,-0.00865643735277256,-0.00893487534398558,-0.0066120906801007
2019-05-21,0.0011892591760006067,0.0013070078608763314,0.003777531040082645,0.004004765708059609,0.0090156717731995
2019-05-22,0.0015259890266506764,0.0013804752619178727,0.0024861407696127307,0.002385420680813594,-0.0030714460228263
2019-05-23,0.003979809346149444,0.0038162175409573677,0.002396227180343659,0.0021060626945415156,-0.0122186044883241
2019-05-24,0.002746888078576584,0.0028007703577105094,0.0010056005632013627,0.0010328730342717722,0.0022683774012901
2019-05-28,-7.767558478227006e-05,-0.00031890401171897394,0.0009029901837857139,0.0005568681703931614,-0.0093005163024258
2019-05-29,-0.0010326520781142644,-0.0011991323817487551,-0.0039035975750031132,-0.00420957203449338,-0.0067106907014099
2019-05-30,0.006568856097020567,0.006445513693850478,0.006474575841999584,0.006380267920459909,0.0027311603837998
2019-05-31,0.005746379763322448,0.005775772065545403,0.003658522499727872,0.0033925004736655353,-0.0134752535569652
2019-06-03,0.005950935804374131,0.006121450234102833,-0.002748367601855844,-0.002932803246872814,-0.0025429578232281
2019-06-04,-0.0007980610405076563,-0.0005906063373939674,0.00036526859885508653,0.0006965589247779517,0.0217066686090978
2019-06-05,-0.0005906589245266906,-0.0003276401638137897,0.0036776790750010285,0.004169746150656682,0.0086621751684312
2019-06-06,0.003744248951521884,0.0036115693079278107,0.004152068818163718,0.004157962034403001,0.0065026858919989
2019-06-07,0.008643847237794483,0.008499297980919671,0.0077460202100157645,0.00759336274238062,0.0100070224719099
2019-06-10,-0.005667679621934697,-0.0056525279596852315,-0.006344781292773196,-0.006357792661575922,0.0045889101338434
2019-06-11,0.0006898954005302103,0.0006726817237800828,0.0009626419661408803,0.001031039144397419,-0.0002422396788596
2019-06-12,0.00031291710496935386,0.0004497730839127665,0.001020470831605661,0.0011246949846525597,-0.0017653167185877
2019-06-13,0.0038261619776705762,0.003934765451847742,0.003704779793653092,0.0037182001243533562,0.0041263566697873
2019-06-14,4.096476687874854e-05,-8.770099653325697e-05,0.0016432589466602926,0.0016365749702840088,-0.0011050486912079
2019-06-17,-0.0016160028628509216,-0.001502187796955986,0.003528733131059632,0.0037917477779040843,0.0003802807163106
2019-06-18,0.006829613127016401,0.006733611041842211,0.0043790585357118845,0.004143757130341281,0.0104710232574212
2019-06-19,0.003216272701107142,0.003346360178421248,0.002401906333178354,0.0025001296692893507,0.0022571819425445
2019-06-20,0.00926070794939588,0.009523961756387731,0.004018782683694917,0.003995148231553787,0.0095543574694603
2019-06-21,-0.005759992821980392,-0.0056021868113011655,-0.011082861182660893,-0.011228984853220415,-0.0062867572500507
2019-06-24,0.006736696449567814,0.006628777836702228,0.004014642884346366,0.0038288661869950746,-0.0012244897959183
2019-06-25,-0.0006334250494220029,-0.000785422026469199,-0.0023889268273964183,-0.0027115491053959252,-0.0098079280751941
2019-06-26,-0.005413911951953734,-0.0056774393326117275,-0.00868787904465103,-0.009129966730950007,-0.0009973861604071
2019-06-27,0.004210668225583742,0.0042185257876741185,0.0057831802611353405,0.005723893673903465,0.0035459772093502
2019-06-28,0.0018518855377945716,0.001996651249426004,0.0009384785437122397,0.000975852026763127,0.0051457975986277
2019-07-01,-0.0041624157781752335,-0.004447189897885531,-0.0018070254158216942,-0.0018754222373345369,0.0090784982935154
2019-07-02,0.00930839270254956,0.009569867947313713,0.009190334140246597,0.009521943343428643,0.0026043428262192
2019-07-03,0.006156407880011015,0.006130924854579633,0.008279769317495887,0.008399950363669388,0.0079951421920858
