,Equal Weight,Minimum Variance,Maximum Sharpe,Risk Parity,SPY Benchmark
2018-04-10,0.009577789679733828,0.005642402889610652,0.015172343368159874,0.00670121014056504,0.0159003831417623
2018-04-11,0.00011337677860874307,0.002755652049976318,-0.0012172543139873891,0.0015764258960291322,-0.0052423156703752
2018-04-12,0.00010528834093128563,-0.003351921649875972,0.0038955710879987147,-0.002610779746994597,0.0082271762208068
2018-04-13,0.00026151977767137146,0.001208516646210695,-0.0010516755657300455,0.0014025144715768263,-0.0029331026961983
2018-04-16,0.004923982434157715,0.003463189608589946,0.005328056112116846,0.0037906211699740987,0.0082217612672073
2018-04-17,0.009001373913454814,0.0051233229681414555,0.014153412635557411,0.006897611816687981,0.0106983877604458
2018-04-18,0.0001909187834652573,-0.002568190671155659,0.001733347964766245,-0.0010418338317442362,0.0007402198452939
2018-04-19,-0.007149134967883558,-0.006110110146369934,-0.006619829896130485,-0.006757560700569754,-0.0055475424386997
2018-04-20,-0.008216156686771656,-0.007224687754226007,-0.012710130530995114,-0.007794178057146798,-0.0084793038045296
2018-04-23,-0.0019849021798476,-0.0020440725945967556,-0.004250668451667936,-0.0022354062384267234,-0.0001500318817749
2018-04-24,-0.0057713049664461285,-0.003965235208323985,-0.012004310291489587,-0.004018038203532721,-0.013467381925948
2018-04-25,-0.002084987110911214,-0.0041478858753772945,-0.0014444754567982617,-0.003322534794407742,0.002471670849494
2018-04-26,0.008186712367229485,0.0047561122847531966,0.012353841018887084,0.006499977977715071,0.0101657626218563
2018-04-27,0.004322119169844928,0.004333497040661653,0.001829645036459722,0.005011805756722656,0.0009387555855957
2018-04-30,-0.005176673536010314,-0.003789838092676624,-0.006982150238257925,-0.00426614348665191,-0.0076905762304921
2018-05-01,0.0015317820676285427,-0.002856649985153208,0.004776963441642447,-0.0006837246755350592,0.0017768704396809
2018-05-02,-0.0020639360883845,-0.0011487126399352104,-0.0038871407261542603,-0.0016641623098134738,-0.0067174881123104
2018-05-03,0.0006122486818401427,0.0017926428047598236,0.001711822795095445,0.001682765479931034,-0.0022036474164133
2018-05-04,0.008926100741095785,0.005522374145543608,0.01283958524081261,0.006831351834633298,0.0129464625694919
2018-05-07,0.003669504922344571,0.0013708554659685292,0.004732280346228212,0.0023493474137732152,0.0033832042703556
2018-05-08,-0.0002418884765034142,0.0006128449836660538,-0.00019941702478118022,-0.0002998411900706704,0.0
2018-05-09,0.0038571623926537714,-0.0009564011439368344,0.004853899449150108,0.0014817070096227354,0.0096658174734001
2018-05-10,0.007751539849424971,0.007312311179283923,0.008549979955744018,0.007601662622879032,0.0093506493506492
2018-05-11,0.0006217575905140428,0.0015127312786577163,-0.0010201733801984442,0.0007104625296596903,0.0030512462318947
2018-05-14,-0.002534174080515814,-0.003880774461549762,-0.0011378691167464026,-0.0032681952917920534,0.0004764522631481
2018-05-15,-0.009825070430286529,-0.009682492425391081,-0.012773633830383626,-0.01074933618215057,-0.0068869514250128
2018-05-16,0.0020347696143308714,0.0004833021440314746,0.0031732303175445132,0.000573077569021765,0.0042050903725561
2018-05-17,-0.001146732730718443,-0.0011654619478312918,-0.0014633549476845392,-0.0014680531571584963,-0.0008448427857773
2018-05-18,4.71694849308856e-05,0.003661333811463237,-0.002368785994426619,0.001534269846184745,-0.0024999080916142
2018-05-21,0.005572086704313971,0.002622039510812169,0.0034225578840388045,0.004283632352939391,0.0075185198835368
2018-05-22,-0.0018937167447611286,-0.002529507761102604,-0.0012746875744781663,-0.001687149384192816,-0.0027801148626402
2018-05-23,0.0028312123294818286,0.003522504983324778,0.004808641934032344,0.003087176531307391,0.0027511830086937
2018-05-24,0.0013430555918917714,0.005240654368129816,0.0036794030100161905,0.0031617936979802252,-0.0020485806262803
2018-05-25,-0.0004345367561803715,0.0011137006978633698,-0.0009487724003196672,0.00022676359355081293,-0.0023826979472142
2018-05-29,-0.0015923914527254143,0.007219746057071147,-0.002375541636799738,0.0021603947045417916,-0.0115010104721661
2018-05-30,0.008564035134815457,0.002436982178066724,0.00505981145451918,0.0055637592589659985,0.0133447327336257
2018-05-31,-0.004043319422613729,-0.0036241085439929514,-0.0016966065893478945,-0.0035829967651847153,-0.0061259674993581
2018-06-01,0.004662336840689729,-0.0018770691903988207,0.006066082377438751,0.0014125875290181217,0.0098176718092568
2018-06-04,0.0032276104490858706,-0.00171794245906521,0.004397193578217565,0.0010265112776575733,0.004751461988304
2018-06-05,0.001727559883470257,0.003175857003005601,0.0036191567160223813,0.0019832494519084623,0.000727537286286
2018-06-06,0.0036107981137467426,-0.00036925746722295434,0.006761551656545637,0.0014726741279626322,0.0083605961468555
2018-06-07,-0.0014505101214583715,0.002098879046893862,-0.006367576908237825,0.000495489847659805,-0.0001081470800287
2018-06-08,0.001287158733100236,-0.00010777331258986374,0.0020033107712679747,0.0006693783943099544,0.0029563399069834
2018-06-11,0.0014814118598714715,0.0007979081273938975,0.0019089973609738348,0.0010146102697725188,0.0013300262410582
2018-06-12,0.0010971257939277857,-0.0005482796388320487,0.004797936216272598,0.00030828405940628136,0.0012923607122343
2018-06-13,-0.0032494182750547472,-0.00019382493544650077,-0.002614347720291934,-0.0022675863941422417,-0.0031908791051199
2018-06-14,0.005027147030739899,0.004620111513365941,0.006970361856591856,0.0049443086131769325,0.0025177139157646
2018-06-15,-0.004328327887505199,-0.0043545577655154846,-0.0009958380954995848,-0.00485570071214151,-0.0057403221755821
2018-06-18,-0.0027034709928647426,-0.0008825507489776,0.0021746721079667483,-0.002403145696702823,-0.0020567964493197
2018-06-19,-0.004692762782848174,-0.0018714131421357647,-0.0009283417430721826,-0.003156584953002477,-0.0038328030083887
2018-06-20,0.002219860683541743,-0.0029439589720605492,0.007738267306302247,-0.0002878052338580701,0.0017059891107078
2018-06-21,-0.003307002613859814,-0.0011690875289741935,-0.009128676568672216,-0.0016810210550764525,-0.0062687973330435
2018-06-22,0.002435926695501231,0.0012785030988746895,-0.0029486141051856627,0.0022928268464300493,0.001823220536756
2018-06-25,-0.010063518114518371,-0.005323697397127209,-0.01844825585255019,-0.007136816157568917,-0.0136128703501492
2018-06-26,0.0018985899608879855,0.0007432896354534319,0.005225392761150777,0.0009939422093975558,0.0022140221402215
2018-06-27,-0.006775606115165757,-0.002046203123157239,-0.015196285411102052,-0.004018936521169532,-0.0082842415316641
2018-06-28,0.003900385537514,0.0006447353523841649,0.00495335602858929,0.002458849324549199,0.0057174679784666
2018-06-29,0.0016675236706018143,7.07589875648194e-05,0.00047551757617562024,0.0011146917073818479,0.0014396987707185
2018-07-02,-0.0017087932344176282,-0.0033543722428423916,0.006832773700660665,-0.0031626092076895334,0.002138012385727
2018-07-03,0.0016121093878684856,0.004916639673421373,-0.003712872343485655,0.0035657217769605285,-0.0035312293092033
2018-07-05,0.008573598868538914,0.0056926937579308175,0.0117455393246455,0.007061813895431415,0.0081579918789223
2018-07-06,0.006404403640625472,0.0036101957824151466,0.012893227076810218,0.00478980938910282,0.0084581304236388
2018-07-09,0.0031398199966178853,0.0005099149453059643,0.007983214252966296,0.001378607858946042,0.0090044295984312
2018-07-10,-7.419888434275054e-05,-0.0012628795515247718,-0.0003179446182358436,-0.00031082119663062484,0.0035984166966533
2018-07-11,-0.006836712507496227,-0.004709563403893579,-0.006132840367349068,-0.005651227884988564,-0.0073144496235207
2018-07-12,0.006575774306600585,0.0030963444943924653,0.01412850913602505,0.004937472764241753,0.0090659539117243
2018-07-13,-0.0004494038261793428,-0.00011529958865263176,-0.00023270960259565631,-0.0003898917937207995,0.0007874861295056
2018-07-16,-0.002518470499398114,-0.002720996836036918,-0.0024520744113465218,-0.002571527783581682,-0.0008941664580278
2018-07-17,-0.00042085612819414285,-0.002029921667972493,0.004283474670097495,-0.0019140723620593996,0.0040452495167182
2018-07-18,-0.0007169223648531715,-0.001002588745481267,-0.0009658765118750207,-0.0011195046432260105,0.0021036117944877
2018-07-19,0.0014321765746556146,0.0027164661789004347,-0.0030734578790284927,0.0018201102678869466,-0.0037714367039066
2018-07-20,-0.002309162928825857,-0.00401753961095664,-0.0002045967287366915,-0.0030222769016520195,-0.0011428571428571
2018-07-23,-0.0018496808445366427,-0.0060116459689994635,0.0021542175118807426,-0.004000991273716068,0.0018592677345536
2018-07-24,0.00043946604337858546,0.00032225605607323236,0.0014929607096329234,0.0008205924922841991,0.005032119914347
2018-07-25,0.006490331789682842,0.0024759245430335114,0.011571004535935027,0.004859282907686452,0.008522424629807
2018-07-26,-0.0032830637966200426,-0.002149488892106514,-0.011273826397553496,-0.003198575196067371,-0.0023590718636667
2018-07-27,-0.006503378745813571,-0.002839938649648611,-0.013011748687621805,-0.004191418032790195,-0.0067763111456199
2018-07-30,-0.004326678877459886,-0.003268960909683802,-0.0117923665946295,-0.0035791852465365693,-0.0052235093454623
2018-07-31,0.007030832382627729,0.005302833703217736,0.007612104197785129,0.006297684717853304,0.0049294516878013
2018-08-01,-0.0020321655171188,-0.00684196345313372,0.002090155144045156,-0.004127479710346078,-0.0016706359080083
2018-08-02,0.0016922304275643286,0.000242170981946313,0.010897260470334456,0.0004982411060294083,0.0054475539414653
2018-08-03,0.0033940951881584287,0.002448454585959565,0.0020948082260255157,0.00362976354306735,0.0042848542795426
2018-08-06,0.0007088568224128428,-0.00029207212310038394,0.005739416906870003,-0.00011561931434424044,0.0036671368124117
2018-08-07,0.001774445590963257,-0.000180599615326064,0.0031616445175703207,0.0006446481840620048,0.0033024170882518
2018-08-08,-0.00042477051991741434,0.0007636803716047716,0.0003989790926644522,8.880649016652892e-05,-0.0004201974928216
2018-08-09,0.0007273636777788142,0.0033684775705866282,0.0006180834031463643,0.0018122690022799822,-0.0013662159321795
2018-08-10,-0.005411320873946943,-0.0002747689563611382,-0.005742113026732694,-0.002833167784067738,-0.0067001087452203
2018-08-13,-0.004772990956514372,-0.005917497084674698,-0.0029368365772015556,-0.005476896342616865,-0.0037434665913265
2018-08-14,0.0037122250957162713,0.0012637296305834842,0.0076382880071504565,0.002319306092640509,0.0063807160581352
2018-08-15,-0.007107588273933715,-0.00562082423363508,-0.012324517209851765,-0.005822989120157333,-0.0074674181049665
2018-08-16,0.004984848082219839,0.002663788780324731,0.0055990422755925785,0.003599785722395229,0.008091418837391
2018-08-17,0.0048150353255967705,0.00427073181668133,0.0017930889816639975,0.004825619980217576,0.0035203830176722
2018-08-20,0.0031240425526434,0.0052922025227769105,0.0005298059632842698,0.0040558720855834555,0.0021399003718516
2018-08-21,0.002450561922180814,0.0022167859467141626,0.006689077790330221,0.001527114528237763,0.0023453635313472
2018-08-22,0.0014443709683049856,0.003148830812370886,0.003300047158064693,0.0019037050214376766,-0.0005936997974435
2018-08-23,-0.003325842174591886,-0.002960692767471023,-0.0020202116314053027,-0.0032338569362834507,-0.001327882028165
2018-08-24,0.007411422366360442,0.006681453975789541,0.007779049030022219,0.007463656141939721,0.0060184051226424
2018-08-27,0.0039094420728985856,0.0006014649706643721,0.006827472289635414,0.002147664788686913,0.0078953775520851
2018-08-28,0.00021850736004504277,-0.004285027705820248,0.0012594051991709756,-0.0016972993422172658,0.0004831251294086
2018-08-29,0.004485110159974985,0.002991671639329853,0.008213340121573034,0.003755446888852068,0.0053807947019868
2018-08-30,-0.003610987666222214,-0.0016637067461684235,-0.001399246461073969,-0.002879329101762409,-0.0040483052010429
2018-08-31,-0.0003306225264980756,-0.0015698368049814804,0.0022680746196631013,-0.0008545190926246331,3.444712366507119e-05
2018-09-04,-0.006278491893809229,-0.006584105027627989,-0.004350850776840371,-0.006555937471936793,-0.0017222968550859
2018-09-05,-0.0029787528247072004,-0.002074331691440379,-0.006940267796150253,-0.00206621370119336,-0.0026914185155793
2018-09-06,-0.0018914201624592,0.0003779671199266928,-0.007665610863052988,-0.0003793934125141316,-0.0030100681590145
2018-09-07,-0.0052058668371574995,-0.005453023002034749,-0.001912439911130979,-0.005620618780522786,-0.0019433647973348
2018-09-10,0.0028436532078155714,0.002481679428606419,0.002122229869725615,0.0026749247293143294,0.0017385257301807
2018-09-11,0.0009207179050715286,-0.0026915475610950375,0.004167732030434947,-0.0007808679690819295,0.0032974661575841
2018-09-12,0.0014821460609498287,0.0028960148640458996,-0.00262770323272903,0.0024074255885402425,0.0002421726344923
2018-09-13,0.0038695392627448423,0.0011098718300696705,0.004588151209885984,0.0025908703069755287,0.0059144991698947
2018-09-14,-0.0020944822684335856,-0.002613836404032408,0.001241843359408342,-0.002926951440331637,0.0001719217412234
2018-09-17,-0.002994021861686528,-0.000946395216601041,-0.012198889897547173,-0.0013623087938144838,-0.0052942794279429
2018-09-18,0.0016591454064631573,-0.0028053438545426546,0.005890613639570531,-0.0008804725185915946,0.0054261422547869
2018-09-19,-0.0019372856888131285,-0.0020242705907299987,-0.0024436080755897,-0.0021391916988461445,0.0010656216699322
2018-09-20,0.008322636530607228,0.006225950985220646,0.010007517125725882,0.007189965847134367,0.0081038390220451
2018-09-21,-0.003264779441428328,-0.002740142361237887,-0.00507305881530901,-0.003003358258912139,-0.0054159002656856
2018-09-24,-0.006403335112750199,-0.002510087658155482,-0.001748729287332276,-0.005444122739186537,-0.0033220315764239
2018-09-25,0.001089171634916343,0.0006297326252636897,0.0014601543823711835,0.0007955863411461354,-0.0009277712871966
2018-09-26,-0.0034051780779975433,-0.0001462045871437963,-0.006568583362480937,-0.001917933759254128,-0.0029922613929492
2018-09-27,0.0008454344939080288,-0.0016190801557363606,0.0035631403195168585,-0.0003100036567805723,0.0027942596936663
2018-09-28,0.0017173431116570999,-0.00019124465500710945,0.0016810327261164153,0.001429509251889964,0.0001032027245519
2018-10-01,-0.003857936582619557,-0.006573183964603711,-0.006832175475457014,-0.004844447941509247,0.0034741331865713
2018-10-02,-0.0004849124285590571,0.0027126884696931112,-0.007254198488253462,0.0017535021602266576,-0.0005827306070682
2018-10-03,-0.003339303797217342,-0.007244619896091277,0.005555167989284468,-0.005939451822746013,0.0005487721223762
2018-10-04,-0.009662820431927042,-0.006518555943457967,-0.0192090395480225,-0.007924906833071978,-0.0078157136980667
2018-10-05,-0.005584828837358571,-0.005230062657718863,-0.012179065174456783,-0.005061931639827302,-0.0055970149253731
2018-10-08,-0.0018582701509835859,-0.005000237183910444,-0.006109074752860077,-0.0029688234495657126,0.0
2018-10-09,0.0010507051848852571,0.0036232565946663245,0.003240947697809404,0.0024847001687705924,-0.0014592453616844
2018-10-10,-0.02010251870472276,-0.009081372677949442,-0.04400133674947086,-0.014086027975437676,-0.0316631871955461
2018-10-11,-0.00832220520526693,0.006126215356497891,-0.012409694709857802,-0.0011784182040881501,-0.0220265900107796
2018-10-12,0.004954348133974971,-0.0011764484748040948,0.02784496489882582,0.001817847652051866,0.0138883785869123
2018-10-15,-0.000484822510831957,0.00136089499185941,-0.012110428743614543,0.0005929117958785159,-0.0056169595941294
2018-10-16,0.01688509887012424,0.007913452418547268,0.029107599349291007,0.012102394299429303,0.021865889212828
2018-10-17,-0.002755810838387414,-0.003635831332693324,0.0003951899734656768,-0.0031504442823059435,0.0001783166904423
2018-10-18,-0.010525618338265642,-0.005078997291325032,-0.023194130925507768,-0.0072474390667844925,-0.0144410768407916
2018-10-19,0.00012367163794428583,-0.0017929749608137286,-0.0009243746028077686,-0.00014143280242082524,-0.0005426917510853
2018-10-22,-0.003392109206595814,-0.002296625955386081,0.005146591106227739,-0.003193501384756581,-0.0044886877828054
2018-10-23,-0.0019598865058125716,0.00040802560204183035,-0.003681969853871675,-0.00026361379914483017,-0.0050907239736736
2018-10-24,-0.017535983234719082,-0.006396009346627181,-0.04579050698694989,-0.010410419944199577,-0.0302986001973613
2018-10-25,0.01331513920737084,0.0032564476445587536,0.03461422087745836,0.008089259112769743,0.0179406000301523
2018-10-26,-0.010835689742811043,-0.00020764832411994828,-0.025735509153652702,-0.006020478659792149,-0.0175873815165876
2018-10-29,-0.0039854278892289575,-0.003474548655221014,-0.020591943327129634,-0.003203581279826318,-0.0055402706064144
2018-10-30,0.009797648175008685,0.0019316975722814492,0.0164889052347678,0.005609980884382793,0.0148184643371482
2018-10-31,0.0030275856644790865,-0.0018054877379204816,0.02351806066453561,0.00016827433379633166,0.0106808081562534
2018-11-01,0.0108271121599161,0.007876862283619803,0.01319743121428152,0.008860400399478248,0.0106418357166611
2018-11-02,-0.005326181126535672,-0.005936025097069648,-0.015584113508170001,-0.0057245225965214565,-0.0059230009871668
2018-11-05,0.0026641667299720857,0.0018955676676343613,-0.0024809498493707995,0.0024869589209761196,0.0055169369965795
2018-11-06,0.003506145205413971,0.0004320193595552568,0.0075797951086635,0.0017713534635959778,0.006327956399283
2018-11-07,0.01389307637943047,0.005627775075272881,0.0313840728768732,0.009095277713812445,0.0214088397790055
2018-11-08,-0.0031624736687649348,-0.0017873792258701507,-0.0063821300358994,-0.0023725811364779903,-0.0018148820326678
2018-11-09,-0.007947343212407398,-0.002850245772999642,-0.0168606985146527,-0.005003349005161179,-0.0097682709447415
2018-11-12,-0.011972187669429597,-0.004079013967465475,-0.0302747477104357,-0.0071070177782351345,-0.0186851958525345
2018-11-13,-0.0001614726527140287,-0.00028619893001513135,0.0008421559191529,-0.00015980193678461884,-0.0018710789888835
2018-11-14,-0.0020822597564203425,0.0013061284822991628,-0.0076331289818486,1.105452843279094e-06,-0.0068367271925311
2018-11-15,0.005606356279417314,0.0025213812967216855,0.0175034825268003,0.0033350610007307708,0.0104367135455218
2018-11-16,0.0037899499201108,0.005328115891752675,-0.0035119047619046996,0.0049001053653470045,0.0026005420848291
2018-11-19,-0.010547503169322427,-0.0027623005853071973,-0.0324950719789737,-0.0057423956559338124,-0.0169144777700653
2018-11-20,-0.011835076489078656,-0.004898736511111525,-0.0178428103969869,-0.007737198828785265,-0.0185061315496098
2018-11-21,0.005882719033578399,0.0026838288099118174,0.0076062358561728,0.00406443939756049,0.0034075420263515
2018-11-23,-0.003312012469771386,-0.0012349704789405814,-0.0072368831492919,-0.002044472546740996,-0.0066787412270771
2018-11-26,0.009391103396663271,0.0027823660325426163,0.0230629045434551,0.005326689906769513,0.0161443494776827
2018-11-27,-0.000850500064133443,-0.0014936129011423507,0.0033783783783782,-0.0012026140297267062,0.0033644859813082
2018-11-28,0.014570597014438056,0.0046682457681689864,0.0322007958371595,0.00877910096323287,0.0230253353204172
2018-11-29,-0.0008417762352090427,0.0017640371192574607,-0.0032619654824742996,0.0006555133245215177,-0.0021851555102336
2018-11-30,0.003681543569778372,0.0020453503140477345,0.0072593121504225,0.0028659100121983987,0.0060953354259434
2018-12-03,0.010168902607258256,0.007613537849512015,0.0174858223062381,0.008551954170608115,0.0132414293488121
2018-12-04,-0.018751349079882285,0.0014720210299350453,-0.038376683697166805,-0.007007716063073649,-0.0324024346580738
2018-12-06,0.003154297247600271,0.0004972909254775983,0.007063937692446998,0.002840636000664897,-0.0015171137835338
2018-12-07,-0.0130062218984552,-0.001224862692255236,-0.0329736211031175,-0.00624278271798055,-0.0232359916987844
2018-12-10,-0.0005897452570404571,0.0001959189174795832,0.010415375077495096,-0.00041091097085008805,0.0018970292521911
2018-12-11,0.0006828960612998,-0.00020907251174303345,0.0033132899742299993,0.00020118804851156677,0.000227212481539
2018-12-12,0.0029061751506800288,0.0008707533045988615,0.008806262230919702,0.0008931386510315064,0.005035399235225
2018-12-13,-0.003807730988219957,-0.0029890401047338714,0.00030310378273499557,-0.0033638864039288777,-0.0003390341294355
2018-12-14,-0.010599901738634142,-0.0032912415205669857,-0.024301557481364703,-0.006163838203977671,-0.0184647850171457
2018-12-17,-0.014383060348132685,0.00040866953277967364,-0.02267080745341621,-0.007035815541766664,-0.0196183821553346
2018-12-18,0.0014868979517504571,0.0013739031868660275,0.006291706387035299,0.00196923606785448,-0.0010964912280702
2018-12-19,-0.010546551882524999,0.0007798199212101838,-0.024567386636352204,-0.004383898570718468,-0.014975693899953
2018-12-20,-0.007798050867220057,-0.0002236293724565781,-0.014503075428941203,-0.0034869671450423368,-0.0162779590862055
2018-12-21,-0.016999072890066698,-0.00695263848520197,-0.031009789107154507,-0.011140915685809275,-0.026176315895942
2018-12-24,-0.014965408772502698,0.0007510774003616171,-0.027595091192623305,-0.006920049924985974,-0.0264229331117573
2018-12-26,0.02914317512351643,0.003959861211544115,0.062473853019104617,0.015057654012383187,0.0505248783818383
2018-12-27,0.0037535979648097855,0.003460540802861369,0.0038718991993700025,0.0034367647690293907,0.0076773092858883
2018-12-28,0.003154415030994371,0.0056674096219763255,-0.0005229783617702988,0.004550190614059397,-0.0012899584794614
2018-12-31,0.004945192359102443,0.0036715156438209516,0.008437438681405002,0.0040466472116625005,0.0087588294651865
2019-01-02,-0.0010145329345029284,0.0029235454387139923,0.004021273835776301,0.00011427474005131508,0.0010403329065302
2019-01-03,-0.008006496581523742,0.003865039646208312,-0.032687338501292,-0.0005186497538045673,-0.0238628187704852
2019-01-04,0.019474773383517868,0.00046290796894528537,0.04280753305729921,0.008224151785087001,0.0334957618443141
2019-01-07,0.007351721578974357,0.001709896774635141,0.011911623439000806,0.0038960648188852568,0.0078846230040809
2019-01-08,0.007939638323802713,0.0004753591709523073,0.009050060122776907,0.00357170234234327,0.0093953927195533
2019-01-09,0.005104808840152514,0.0030799127024699587,0.008153537380833001,0.003531032567670751,0.0046734431592476
2019-01-10,0.002395003945131,-0.0036008597069563408,0.0028617643399277033,-0.0010789559866566435,0.0035275419622435
2019-01-11,-0.0001948120419497856,0.00166893405110056,-0.003660049627791398,0.001181320755096582,0.0003862793572313
2019-01-14,-0.004880998577367042,-0.0026725739387055145,-0.0088412925720691,-0.0032636636314623095,-0.006100857209051
2019-01-15,0.006973600978673571,-0.00031950802665562154,0.019473585024184895,0.0025216705819489987,0.0114607614607615
2019-01-16,0.0033868267787362993,0.002382781772768589,-0.0001848542732144956,0.002849014868427071,0.0024198194737852
2019-01-17,0.004556703109457843,0.001247022428791742,0.0078885738937508,0.002376819595299619,0.0075867882596365
2019-01-18,0.004690341289261085,-0.002386232028928771,0.009905833435245301,-0.00018636185062577827,0.0133100091268634
2019-01-22,-0.008217707624136386,0.0006550574259432443,-0.0200411721966577,-0.002169934371252485,-0.0135104706147263
2019-01-23,0.0005033624399029998,-0.00015355166445085657,0.0012974976830398988,5.909265716387763e-06,0.0020923685612113
2019-01-24,0.003225075428023843,0.00329107830381268,0.006479081821547602,0.0032038628119912147,0.000531490831783
2019-01-25,0.009563541574772771,0.004504486943705985,0.011955122310097306,0.006689002708282897,0.0084613925251373
2019-01-28,-0.0026381682577040423,-0.0008098601958275321,-0.012359142130134396,-0.0008475006615174429,-0.0076002709007448
2019-01-29,0.0011004575236355858,0.004057439276499853,-0.009385351490614695,0.003222358691712416,-0.0013269639065816
2019-01-30,0.0108827157800847,0.004174387162506818,0.0253885689516377,0.006662539623035844,0.0158308340609694
2019-01-31,0.007466027575482743,0.005478694579817631,0.014976749803732,0.0063712731525094315,0.0087824202107782
2019-02-01,-0.0028422495736188,-0.004521963354667372,-0.004224430296899999,-0.004110346026313852,0.0004816063423851
2019-02-04,0.00482076133684487,-0.0016516315198653133,0.012428298279158503,0.0007478770260969386,0.0070354735984594
2019-02-05,0.004970439689452356,0.0041161363376439036,0.0088526912181303,0.004464221510150925,0.0041917929107222
2019-02-06,-0.003345715833872871,-0.002349579378085495,-0.0065491783758037,-0.0050626051554302194,-0.0013181984621017
2019-02-07,-0.0038850282679625857,0.0013360737555929707,0.008270406328658698,-0.0023266844009579525,-0.009532888465205
2019-02-08,0.0013007490719702571,0.002862030679050353,2.896747415265043e-19,0.001596575231349457,0.0012215888058044
2019-02-11,0.00012558451187834265,-0.0027802796350217896,0.0027341892534473,-0.0009491331163075377,0.0005545901578731
2019-02-12,0.006436955050054185,0.002138486372580668,-0.0062833432128036985,0.005244738074693862,0.0128593599881754
2019-02-13,0.0006156528003805571,-0.0024489306022197448,0.0051300405631116,-0.00016788388388312703,0.0032469901495804
2019-02-14,0.0023008831348188853,0.00431640113277733,0.0032047477744807,0.003020247303108001,-0.002218262482272
2019-02-15,0.008545376647364999,0.005695923405512715,0.0067439659252248015,0.008583984679534383,0.0108972957212625
2019-02-19,0.003966378726983571,0.005969946671637044,-0.00023504524620989928,0.007542273669644117,0.0017305404333562
2019-02-20,-0.00020639647472655708,-0.0011944620802852148,-0.0062301633948511,-0.0006723717939255301,0.0020154759762462
2019-02-21,-0.004622303006042814,-0.008028093884494842,0.0009462976105984991,-0.005978641864666954,-0.0035559067562228
2019-02-22,0.005861279955595514,0.005199690199018597,0.0059087686126211006,0.00502376730254943,0.0061999855814287
2019-02-25,-0.0005207254591545001,-0.001357840967997458,-0.0078712406015037,-0.0008275061388132332,0.0013613240667764
2019-02-26,0.0002569581545930859,0.0029345063776396894,-0.0030787448194198,0.00015604342357226827,-0.0007155123068116
2019-02-27,-0.0038701871347253,-0.007862131498143519,-0.0049887159995248,-0.004267849807473467,-0.0004296147787483
2019-02-28,-0.002198709914208057,-0.003599163103758531,0.0026262385102063996,-0.0028874643130844743,-0.0018624641833809
2019-03-01,-0.000501462207232886,-0.0084993386647321,-0.0030956066198354996,-0.004838871302396062,0.0062437203961533
2019-03-04,-0.0009236896449954285,0.001993732811278291,0.004538397229188999,-0.0021732706334851187,-0.0036374010412952
2019-03-05,0.0002576455070457713,0.0011461790143431818,0.0027345143264772,0.0005514711707864102,-0.001360057265569
2019-03-06,-0.005096588413933,-0.0003028837958984087,-0.004624140384159301,-0.004533240467820702,-0.0060569134829044
2019-03-07,-0.005519935090589828,0.00041672049945355684,-0.0021441334127457012,-0.005109733239236124,-0.0083654851620812
2019-03-08,0.0018013210102508,0.004422930340478573,0.0014765437205156752,0.0038295974207782878,-0.0019999272753717
2019-03-11,0.0097532764672763,0.0009875948651596285,0.012408285230840683,0.0040286184777079325,0.0145012023609998
2019-03-12,0.0038302002384444,0.005087660596347819,0.004894678093907471,0.004880638999144092,0.0037710099123688
2019-03-13,0.005243768965966628,0.002895020593844319,0.00404233028662439,0.003668952340275326,0.0066191992557871
2019-03-14,-0.0034017762950777856,-0.006198251696139445,0.00039383741527865014,-0.005475388775448181,-0.0006397952655148
2019-03-15,0.00448218261952657,0.0058326867924545734,-0.0018886716335739925,0.00494828156613362,0.0005335040546308
2019-03-18,0.0012986717475004,0.0006747338845140195,-0.0044451498364380185,0.000616297271409881,0.0036258931427961
2019-03-19,-0.00028238032328131436,-0.000317090257048286,-0.0029408821226882013,-0.0003973081786803939,0.0002479368115326
2019-03-20,0.0014921569263194711,0.006068946091951154,0.004005109491824268,0.004591709220175579,-0.0030099150141641
2019-03-21,0.007910240097853299,0.00192128696438842,0.0158125464735377,0.004434370923946276,0.0112946190729887
2019-03-22,-0.012306628892272499,0.0020857141584479082,-0.004333626346376252,-0.002568604357664194,-0.0192463035156112
2019-03-25,0.001956327753230243,0.0028567764422150737,0.001317579905564505,0.002766167245245285,-0.0007520143240823
2019-03-26,0.004272293457460914,0.000448609609274792,0.006876153649316825,0.0016423679182016606,0.0074541284403668
2019-03-27,-0.001996671578109271,0.002532977812742758,-0.0013255337687300838,0.0005990451775246275,-0.0052290836653386
2019-03-28,0.0006315729000504141,-0.0014142660724477246,0.0026575997531050597,-0.0009425518168176686,0.0037904523511531
2019-03-29,0.002882095857395471,0.0009614574406237911,-0.0009233007614546645,0.0014293650818264852,0.0063054397777067
2019-04-01,0.003983148327835229,-0.005395296024219143,-0.0025995032792970386,-0.00264739521004675,0.0118592466723306
2019-04-02,0.0020824255920502714,0.002014793435468715,0.006359838724407207,0.0023054278459761052,0.0004898016303398
2019-04-03,0.001282906974360614,-0.002985819436879893,-0.002107476996678849,-0.0017456221439007933,0.0015735916354862
2019-04-04,0.0012618110986115998,0.0018728937969488392,-0.0010339370195931105,0.0017453477407291286,0.0026534459884086
