Date,SPY,QQQ,IWM,TLT,GLD,VNQ,EFA
2018-02-28,271.65,167.12,150.35,118.75,125.0,73.35,70.27
2018-03-01,267.7,164.39,149.95,119.32,124.72,73.42,69.09
2018-03-02,269.08,165.9,152.35,118.35,125.39,73.39,69.42
2018-03-05,272.19,167.74,153.71,118.03,125.18,74.22,69.79
2018-03-06,272.88,168.45,155.37,118.14,126.53,74.57,70.2
2018-03-07,272.78,168.84,156.74,118.01,125.72,75.03,70.18
2018-03-08,274.1,169.77,156.42,118.69,125.42,75.17,70.33
2018-03-09,278.87,173.07,158.92,117.91,125.54,75.58,70.78
2018-03-12,278.52,173.99,159.2,118.59,125.54,75.91,70.86
2018-03-13,276.72,171.62,158.46,119.19,125.78,75.98,70.39
2018-03-14,275.3,171.59,157.71,120.24,125.7,76.05,70.56
2018-03-15,275.0,171.44,156.92,120.24,124.9,76.03,70.52
2018-03-16,274.2,170.93,157.8,119.81,124.6,76.56,70.47
2018-03-19,270.49,167.01,156.28,119.43,124.87,75.9,69.9
2018-03-20,270.95,167.56,156.24,118.95,124.31,75.64,69.89
2018-03-21,270.43,166.83,157.15,119.08,126.48,75.08,70.0
2018-03-22,263.67,162.71,153.35,120.26,125.98,74.64,68.7
2018-03-23,258.05,158.43,150.05,120.17,127.61,73.31,67.94
2018-03-26,265.11,164.31,153.33,119.71,128.28,73.43,69.16
2018-03-27,260.6,159.0,150.36,120.99,127.49,73.71,68.65
2018-03-28,259.83,157.17,150.31,121.31,125.73,75.56,69.05
2018-03-29,263.15,160.05,151.83,121.9,125.79,75.47,69.68
2018-04-02,257.47,155.43,148.13,121.88,127.26,74.45,68.72
2018-04-03,260.77,157.18,150.25,120.94,126.3,75.08,69.16
2018-04-04,263.56,159.66,152.16,120.69,126.45,75.87,69.4
2018-04-05,265.64,160.57,153.42,119.79,125.8,75.84,69.86
2018-04-06,259.72,156.55,150.36,121.1,126.39,75.27,69.4
2018-04-09,261.0,157.65,150.54,121.3,126.82,75.03,69.97
2018-04-10,265.15,161.13,153.38,121.08,127.12,74.95,70.72
2018-04-11,263.76,160.2,153.71,121.51,128.11,75.11,70.45
2018-04-12,265.93,162.12,154.76,120.62,126.62,74.27,70.72
2018-04-13,265.15,161.29,153.95,120.9,127.45,74.66,70.79
2018-04-16,267.33,162.51,155.37,120.94,127.63,75.12,70.9
2018-04-17,270.19,166.01,157.06,121.27,127.75,76.0,71.22
2018-04-18,270.39,166.35,157.48,120.3,127.85,75.84,71.59
2018-04-19,268.89,164.82,156.39,119.32,127.6,74.74,71.32
2018-04-20,266.61,162.21,155.55,118.46,126.63,74.05,71.05
2018-04-23,266.57,161.81,155.32,118.49,125.62,73.99,70.96
2018-04-24,262.98,158.38,154.43,117.95,126.23,74.27,70.67
2018-04-25,263.63,158.57,154.2,117.16,125.41,74.13,70.55
2018-04-26,266.31,161.9,154.91,117.98,124.97,75.1,70.9
2018-04-27,266.56,162.0,154.69,118.89,125.5,76.39,70.97
2018-04-30,264.51,160.86,153.32,119.1,124.59,76.09,70.74
2018-05-01,264.98,162.69,154.07,118.41,123.71,76.78,70.49
2018-05-02,263.2,161.74,154.65,118.28,123.65,76.5,70.46
2018-05-03,262.62,161.72,153.81,118.81,124.28,76.45,70.68
2018-05-04,266.02,164.78,155.73,118.99,124.54,77.29,70.93
2018-05-07,266.92,166.15,157.05,118.8,124.57,77.81,70.94
2018-05-08,266.92,165.98,157.83,118.69,124.59,77.42,70.95
2018-05-09,269.5,167.79,158.68,117.98,124.33,77.94,71.12
2018-05-10,272.02,169.53,159.53,118.93,125.18,78.55,71.58
2018-05-11,272.85,169.37,159.84,119.23,125.0,78.28,71.77
2018-05-14,272.98,169.66,159.23,118.6,124.49,77.61,71.9
2018-05-15,271.1,167.78,159.26,117.25,122.48,76.35,71.38
2018-05-16,272.24,168.89,160.92,116.8,122.29,76.12,71.48
2018-05-17,272.01,168.24,161.66,116.21,122.36,75.74,71.59
2018-05-18,271.33,167.37,161.87,117.21,122.41,75.84,71.33
2018-05-21,273.37,168.31,162.94,117.27,122.48,76.74,71.78
2018-05-22,272.61,168.09,161.76,117.09,122.41,76.85,71.69
2018-05-23,273.36,169.51,161.97,117.94,122.54,77.62,70.9
2018-05-24,272.8,169.46,162.03,118.88,123.59,77.46,70.68
2018-05-25,272.15,169.63,161.74,119.62,123.21,77.73,70.22
2018-05-29,269.02,168.88,161.52,122.24,123.19,78.1,68.79
2018-05-30,272.61,170.09,164.08,121.42,123.37,79.16,69.84
2018-05-31,270.94,169.98,162.77,121.22,123.1,78.89,69.4
2018-06-01,273.6,172.65,163.84,120.3,122.49,79.24,70.0
2018-06-04,274.9,174.21,164.71,119.43,122.37,79.93,70.21
2018-06-05,275.1,174.75,165.73,119.71,122.85,79.72,70.1
2018-06-06,277.4,175.77,166.93,118.74,122.92,79.91,70.73
2018-06-07,277.37,174.34,166.02,119.89,122.86,79.91,70.33
2018-06-08,278.19,174.35,166.52,119.53,123.01,80.2,70.41
2018-06-11,278.56,174.82,166.77,119.31,123.23,80.08,70.86
2018-06-12,278.92,175.74,167.53,119.34,122.82,80.56,70.41
2018-06-13,278.03,175.73,166.87,119.28,123.19,78.99,70.51
2018-06-14,278.73,177.51,167.76,120.27,123.38,79.74,70.36
2018-06-15,277.13,176.89,167.81,120.38,121.34,79.69,70.0
2018-06-18,276.56,176.41,168.6,120.27,121.11,78.98,69.5
2018-06-19,275.5,175.91,168.61,120.97,120.8,78.9,67.52
2018-06-20,275.97,177.16,169.97,119.91,120.26,79.78,67.57
2018-06-21,274.24,175.62,168.38,120.54,120.05,80.16,67.09
2018-06-22,274.74,175.23,167.82,120.53,120.34,80.79,67.8
2018-06-25,271.0,171.28,165.08,120.8,119.89,80.58,66.86
2018-06-26,271.6,171.98,166.04,120.97,119.26,80.84,66.98
2018-06-27,269.35,169.64,163.38,122.11,118.58,80.53,66.35
2018-06-28,270.89,171.1,163.88,122.14,118.22,81.25,66.6
2018-06-29,271.28,171.56,163.77,121.72,118.65,81.45,66.97
2018-07-02,271.86,172.71,164.9,121.35,117.46,81.0,66.36
2018-07-03,270.9,170.71,164.96,122.0,118.65,81.61,66.56
2018-07-05,273.11,172.83,166.84,122.35,119.05,82.58,67.22
2018-07-06,275.42,175.52,168.25,122.75,118.86,83.02,67.58
2018-07-09,277.9,177.1,169.31,121.96,119.15,82.36,68.23
2018-07-10,278.9,177.23,168.54,121.95,118.93,82.53,68.2
2018-07-11,276.86,176.33,167.11,122.42,117.64,82.26,67.06
2018-07-12,279.37,179.37,167.92,122.41,118.13,82.51,67.58
2018-07-13,279.59,179.52,167.42,122.72,117.61,82.26,67.79
2018-07-16,279.34,179.09,166.77,122.21,117.55,81.82,67.76
2018-07-17,280.47,180.18,167.51,121.98,116.28,81.28,67.88
2018-07-18,281.06,179.84,167.98,121.49,116.31,80.92,67.89
2018-07-19,280.0,178.94,169.17,122.26,115.81,81.87,67.75
2018-07-20,279.68,178.9,168.48,120.76,116.56,81.08,68.07
2018-07-23,280.2,179.47,168.69,119.27,116.0,80.91,68.07
2018-07-24,281.61,180.21,166.89,119.68,116.04,80.5,68.47
2018-07-25,284.01,182.72,167.5,119.49,116.68,81.14,68.98
2018-07-26,283.34,179.96,168.4,119.26,115.77,81.41,68.67
2018-07-27,281.42,177.53,165.26,119.46,115.83,80.54,68.8
2018-07-30,279.95,175.02,164.2,119.05,115.65,80.59,68.79
2018-07-31,281.33,176.36,165.87,119.7,115.99,81.94,68.88
2018-08-01,280.86,177.03,165.76,118.46,115.14,82.52,68.53
2018-08-02,282.39,179.44,166.97,118.63,114.52,82.19,68.08
2018-08-03,283.6,179.99,166.39,119.22,114.92,83.08,68.12
2018-08-06,284.64,181.04,167.32,119.29,114.33,82.97,67.83
2018-08-07,285.58,181.7,167.72,118.67,114.59,82.82,68.36
2018-08-08,285.46,181.92,167.57,118.79,114.91,82.34,68.3
2018-08-09,285.07,181.81,168.0,119.79,114.74,82.38,68.1
2018-08-10,283.16,180.43,167.53,120.66,114.69,81.75,66.74
2018-08-13,282.1,180.23,166.55,120.41,112.96,81.59,66.5
2018-08-14,283.9,181.35,168.2,120.14,113.07,81.99,66.49
2018-08-15,281.78,179.14,166.09,120.84,111.19,82.62,65.53
2018-08-16,284.06,179.73,167.63,120.83,111.1,83.29,65.99
2018-08-17,285.06,179.77,168.35,120.98,112.13,84.06,66.38
2018-08-20,285.67,179.61,168.82,121.79,112.69,84.12,66.74
2018-08-21,286.34,180.27,170.76,121.38,113.02,83.61,67.15
2018-08-22,286.17,180.96,171.18,121.86,113.27,83.14,67.41
2018-08-23,285.79,180.71,170.66,122.05,112.2,82.93,66.93
2018-08-24,287.51,182.38,171.59,122.29,114.16,83.42,67.32
2018-08-27,289.78,184.24,171.84,121.59,114.59,83.12,68.22
2018-08-28,289.92,184.51,172.0,120.86,113.68,84.24,68.16
2018-08-29,291.48,186.64,172.5,121.02,114.2,84.26,68.53
2018-08-30,290.3,186.31,172.36,121.28,113.64,83.72,67.88
2018-08-31,290.31,186.55,173.02,121.0,113.51,84.05,67.34
2018-09-04,289.81,185.75,172.25,120.03,112.93,83.05,66.77
2018-09-05,289.03,183.35,171.79,119.71,113.32,83.53,66.16
2018-09-06,288.16,181.71,170.63,120.15,113.54,83.77,65.96
2018-09-07,287.6,181.01,170.54,119.13,113.23,82.86,65.43
2018-09-10,288.1,181.62,170.75,119.57,113.15,83.23,65.83
2018-09-11,289.05,183.02,171.03,118.66,113.22,83.22,65.89
2018-09-12,289.12,182.48,170.62,118.94,114.17,83.26,66.17
2018-09-13,290.83,184.43,170.66,119.12,113.76,83.67,66.66
2018-09-14,290.88,183.89,171.38,118.55,113.02,83.14,66.76
2018-09-17,289.34,181.24,169.56,118.55,113.61,83.41,66.82
2018-09-18,290.91,182.74,170.27,117.31,113.44,83.01,67.52
2018-09-19,291.22,182.6,169.65,116.61,113.88,82.04,67.76
2018-09-20,293.58,184.62,171.22,117.15,114.27,82.81,68.6
2018-09-21,291.99,183.61,170.4,117.1,113.49,82.78,68.63
2018-09-24,291.02,183.79,169.77,116.8,113.47,80.17,68.32
2018-09-25,290.75,184.04,170.03,116.68,113.65,80.18,68.66
2018-09-26,289.88,184.17,168.03,117.5,113.05,79.22,68.69
2018-09-27,290.69,185.73,168.04,117.58,112.05,79.6,68.55
2018-09-28,290.72,185.69,168.55,117.27,112.76,80.68,67.99
2018-10-01,291.73,186.07,166.33,116.15,112.57,79.93,68.07
2018-10-02,291.56,185.65,164.53,116.86,113.87,79.75,67.72
2018-10-03,291.72,185.85,165.97,114.83,113.42,78.9,67.6
2018-10-04,289.44,182.28,163.64,114.02,113.48,78.24,66.81
2018-10-05,287.82,180.06,162.16,113.04,113.8,78.2,66.41
2018-10-08,287.82,178.96,161.82,112.66,112.54,79.33,66.09
2018-10-09,287.4,179.54,161.19,113.8,112.6,79.44,65.92
2018-10-10,278.3,171.64,156.56,113.49,112.88,78.26,64.52
2018-10-11,272.17,169.51,153.57,114.87,115.78,76.02,63.62
2018-10-12,275.95,174.23,153.6,114.47,115.23,75.82,63.85
2018-10-15,274.4,172.12,154.17,114.42,116.0,76.33,63.7
2018-10-16,280.4,177.13,158.64,114.68,115.8,77.9,64.79
2018-10-17,280.45,177.2,157.96,114.0,115.79,77.6,64.42
2018-10-18,276.4,173.09,155.0,113.96,115.92,77.45,63.38
2018-10-19,276.25,172.93,153.36,113.71,116.01,78.12,63.74
2018-10-22,275.01,173.82,153.03,113.56,115.71,77.03,63.46
2018-10-23,273.61,173.18,151.66,113.92,116.39,77.37,62.86
2018-10-24,265.32,165.25,145.95,114.78,116.66,78.1,61.08
2018-10-25,270.08,170.97,149.11,114.3,116.4,79.1,61.85
2018-10-26,265.33,166.57,147.48,114.99,116.77,77.2,61.43
2018-10-29,263.86,163.14,146.67,114.73,116.31,78.18,61.26
2018-10-30,267.77,165.83,149.73,114.16,115.8,79.25,62.0
2018-10-31,270.63,169.73,150.03,113.58,115.15,78.32,62.46
2018-11-01,273.51,171.97,153.49,113.41,116.63,78.69,63.26
2018-11-02,271.89,169.29,154.0,112.0,116.65,78.04,63.35
2018-11-05,273.39,168.87,153.88,112.44,116.37,79.2,63.35
2018-11-06,275.12,170.15,154.64,112.37,116.04,79.6,63.61
2018-11-07,281.01,175.49,157.41,112.52,116.03,80.55,64.46
2018-11-08,280.5,174.37,156.99,112.51,115.78,80.61,63.83
2018-11-09,277.76,171.43,154.08,113.35,114.48,80.6,63.41
2018-11-12,272.57,166.24,151.03,114.09,113.66,80.76,62.37
2018-11-13,272.06,166.38,150.55,114.02,113.7,80.68,62.64
2018-11-14,270.2,165.11,149.45,114.09,114.64,80.48,62.69
2018-11-15,273.02,168.0,151.58,114.04,114.77,79.93,62.89
2018-11-16,273.73,167.41,151.94,114.7,115.62,80.79,62.96
2018-11-19,269.1,161.97,148.86,115.02,115.67,80.9,62.41
2018-11-20,264.12,159.08,145.99,115.06,115.67,80.07,61.33
2018-11-21,265.02,160.29,148.03,115.02,115.86,80.14,62.19
2018-11-23,263.25,159.13,147.89,115.14,115.77,79.98,61.78
2018-11-26,267.5,162.8,149.81,114.88,115.64,80.13,62.71
2018-11-27,268.4,163.35,148.57,115.01,114.95,80.47,62.47
2018-11-28,274.58,168.61,152.24,114.45,115.38,81.19,63.36
2018-11-29,273.98,168.06,151.83,114.9,115.74,81.21,63.04
2018-11-30,275.65,169.28,152.62,115.33,115.54,81.98,62.77
2018-12-03,279.3,172.24,154.08,115.88,116.41,82.42,63.6
2018-12-04,270.25,165.63,147.52,117.82,117.12,81.2,61.95
2018-12-06,269.84,166.8,147.2,118.19,117.14,83.21,61.37
2018-12-07,263.57,161.3,144.02,118.41,118.09,82.12,60.75
2018-12-10,264.07,162.98,143.6,118.9,117.68,81.59,60.28
2018-12-11,264.13,163.52,143.45,118.88,117.54,81.63,60.47
2018-12-12,265.46,164.96,144.82,118.35,117.79,80.37,61.36
2018-12-13,265.37,165.01,142.77,118.07,117.53,79.88,61.25
2018-12-14,260.47,161.0,140.61,118.48,117.06,79.65,60.46
2018-12-17,255.36,157.35,137.02,119.17,117.87,76.65,59.98
2018-12-18,255.08,158.34,136.85,119.6,118.15,77.44,59.39
2018-12-19,251.26,154.45,134.0,121.18,117.43,76.59,58.82
2018-12-20,247.17,152.21,131.79,120.74,119.24,75.44,58.58
2018-12-21,240.7,147.49,128.37,120.72,118.72,74.39,57.56
2018-12-24,234.34,143.42,125.88,121.32,120.02,71.74,56.89
2018-12-26,246.18,152.38,131.93,120.02,119.66,74.14,58.21
2018-12-27,248.07,152.97,132.48,120.04,120.57,74.13,58.38
2018-12-28,247.75,152.89,132.86,121.05,121.06,74.37,58.69
2018-12-31,249.92,154.18,133.9,121.51,121.25,74.57,58.78
2019-01-02,250.18,154.8,134.66,122.15,121.33,72.95,58.66
2019-01-03,244.21,149.74,132.25,123.54,122.43,73.46,58.13
2019-01-04,252.39,156.15,137.19,122.11,121.44,74.32,59.91
2019-01-07,254.38,158.01,139.59,121.75,121.86,75.05,60.14
2019-01-08,256.77,159.44,141.73,121.43,121.53,76.6,60.53
2019-01-09,257.97,160.74,142.9,121.24,122.31,76.49,61.21
2019-01-10,258.88,161.2,143.64,120.46,121.59,77.53,61.45
2019-01-11,258.98,160.61,143.68,120.93,121.8,77.75,61.03
2019-01-14,257.4,159.19,142.25,120.48,122.09,77.49,60.75
2019-01-15,260.35,162.29,143.45,120.04,121.88,78.23,61.07
2019-01-16,260.98,162.26,144.52,120.16,122.27,78.78,61.24
2019-01-17,262.96,163.54,145.83,120.19,122.11,79.16,61.46
2019-01-18,266.46,165.16,147.33,119.56,121.02,79.43,62.08
2019-01-22,262.86,161.85,145.0,120.37,121.45,79.19,61.12
2019-01-23,263.41,162.06,144.6,120.32,121.28,79.2,61.4
2019-01-24,263.55,163.11,145.47,121.11,121.09,79.47,61.47
2019-01-25,265.78,165.06,147.34,120.53,122.86,80.46,62.17
2019-01-28,263.76,163.02,146.55,120.41,123.29,81.25,61.83
2019-01-29,263.41,161.49,146.2,121.02,123.98,81.89,61.97
2019-01-30,267.58,165.59,147.8,120.93,124.69,82.55,62.65
2019-01-31,269.93,168.07,149.06,121.97,124.75,83.41,62.68
2019-02-01,270.06,167.36,149.18,120.96,124.5,82.88,62.66
2019-02-04,271.96,169.44,150.96,120.42,123.96,83.5,62.89
2019-02-05,273.1,170.94,151.12,120.97,124.28,83.98,63.38
2019-02-06,272.74,170.43,150.93,121.03,123.44,83.43,63.06
2019-02-07,270.14,168.14,149.69,121.83,123.74,84.12,62.22
2019-02-08,270.47,168.47,149.85,122.35,124.21,84.12,62.02
2019-02-11,270.62,168.31,151.1,121.87,123.6,84.35,61.96
2019-02-12,274.1,170.8,152.99,121.56,123.86,83.82,62.68
2019-02-13,274.99,170.92,153.42,121.1,123.37,84.25,62.69
2019-02-14,274.38,171.13,153.77,121.79,124.06,84.52,62.71
2019-02-15,277.37,171.85,156.22,121.98,124.8,85.09,63.62
2019-02-19,277.85,172.19,156.65,122.29,126.7,85.07,63.86
2019-02-20,278.41,172.16,157.39,121.94,126.48,84.54,64.04
2019-02-21,277.42,171.53,156.79,120.85,125.05,84.62,63.91
2019-02-22,279.14,172.8,158.15,121.57,125.5,85.12,64.12
2019-02-25,279.52,173.43,158.19,121.21,125.37,84.45,64.31
2019-02-26,279.32,173.61,157.1,121.81,125.58,84.19,64.62
2019-02-27,279.2,173.5,157.32,120.43,124.69,83.77,64.36
2019-02-28,278.68,173.1,156.78,120.02,123.99,83.99,64.27
2019-03-01,280.42,174.3,158.24,118.66,121.88,83.73,64.62
2019-03-04,279.4,174.33,156.81,119.59,121.56,84.11,64.38
2019-03-05,279.02,174.46,156.08,119.84,121.72,84.34,64.44
2019-03-06,277.33,173.47,153.02,120.28,121.61,83.95,64.28
2019-03-07,275.01,171.34,151.68,121.06,121.51,83.77,63.46
2019-03-08,274.46,171.08,151.64,121.57,122.84,83.86,63.47
2019-03-11,278.44,174.64,154.29,121.21,122.24,85.09,64.02
2019-03-12,279.49,175.6,154.37,122.06,122.98,85.48,63.98
2019-03-13,281.34,176.92,154.98,121.83,123.84,85.9,64.53
2019-03-14,281.16,176.62,154.35,120.95,122.41,86.03,64.52
2019-03-15,281.31,178.26,154.76,121.75,122.97,85.76,65.22
2019-03-18,282.33,178.36,155.75,121.68,123.04,85.33,65.45
2019-03-19,282.4,178.96,154.96,121.41,123.38,85.07,65.58
2019-03-20,281.55,179.67,153.26,122.68,124.18,85.33,65.61
2019-03-21,284.73,182.47,155.27,122.95,123.68,86.85,65.57
2019-03-22,279.25,178.47,149.62,124.86,123.97,86.22,64.31
2019-03-25,279.04,178.13,150.28,125.06,124.92,86.33,64.4
2019-03-26,281.12,178.96,151.86,124.97,124.3,87.02,64.72
2019-03-27,279.65,177.81,151.27,126.12,123.65,86.77,64.75
2019-03-28,280.71,178.22,152.62,126.56,121.9,86.99,64.59
2019-03-29,282.48,179.57,153.09,126.44,122.01,86.91,64.86
2019-04-01,285.83,181.94,154.76,124.37,121.53,86.86,65.69
2019-04-02,285.97,182.63,154.36,124.6,121.98,87.47,65.71
2019-04-03,286.42,183.68,155.16,123.52,121.8,87.37,66.22
2019-04-04,287.18,183.61,155.92,123.87,122.11,87.23,66.08
2019-04-05,288.57,184.56,157.38,124.03,121.98,87.84,66.25
2019-04-08,288.79,185.03,157.12,123.59,122.51,87.35,66.29
2019-04-09,287.31,184.38,155.2,123.98,123.15,86.89,65.87
2019-04-10,288.29,185.37,157.31,124.28,123.53,87.69,66.12
2019-04-11,288.21,184.93,157.11,123.55,121.95,87.63,65.98
2019-04-12,290.16,185.73,157.68,122.67,121.83,88.05,66.44
2019-04-15,289.97,185.76,157.17,122.98,121.6,87.6,66.47
2019-04-16,290.16,186.4,157.54,122.21,120.51,85.62,66.52
2019-04-17,289.45,187.05,156.1,122.26,120.28,84.84,66.71
2019-04-18,290.02,187.29,155.64,122.9,120.37,85.49,66.67
2019-04-22,290.27,187.82,155.23,122.31,120.37,84.55,66.56
2019-04-23,292.88,190.21,157.57,122.57,120.12,85.67,66.69
2019-04-24,292.23,189.61,158.06,123.57,120.47,86.3,66.23
2019-04-25,292.05,190.38,156.75,123.39,120.57,86.12,66.18
2019-04-26,293.41,190.55,158.27,123.81,121.37,86.8,66.45
2019-04-29,293.87,190.92,159.03,123.02,120.83,85.95,66.72
2019-04-30,294.02,189.44,158.29,123.65,121.2,86.77,66.76
2019-05-01,291.81,188.83,156.79,123.9,120.4,86.84,66.38
2019-05-02,291.18,188.01,157.52,123.31,119.94,86.93,66.28
2019-05-03,294.03,191.01,160.53,123.66,120.65,87.67,66.99
2019-05-06,292.82,189.84,160.71,124.0,120.81,87.39,66.23
2019-05-07,287.93,186.14,157.53,124.95,121.21,85.81,65.07
2019-05-08,287.53,185.67,156.76,124.41,120.91,85.72,65.15
2019-05-09,286.66,184.67,156.19,124.92,121.2,85.94,64.85
2019-05-10,288.1,184.9,156.62,124.75,121.43,86.86,65.33
2019-05-13,280.86,178.49,151.63,125.73,122.67,86.77,63.81
2019-05-14,283.4,180.45,153.54,125.36,122.46,87.09,64.45
2019-05-15,285.06,182.99,154.04,126.13,122.39,87.68,64.68
2019-05-16,287.7,184.83,155.0,125.71,121.51,88.03,65.2
2019-05-17,285.84,182.94,152.84,125.99,120.65,87.86,64.77
2019-05-20,283.95,179.86,151.78,125.73,120.64,86.59,64.51
2019-05-21,286.51,181.73,153.82,125.53,120.36,87.33,64.94
2019-05-22,285.63,180.92,152.53,126.25,120.24,87.59,64.68
2019-05-23,282.14,178.16,149.39,127.67,121.17,87.79,64.09
2019-05-24,282.78,178.07,150.79,127.78,121.3,88.06,64.78
2019-05-28,280.15,177.4,149.59,128.79,120.83,87.19,64.15
2019-05-29,278.27,175.94,148.34,129.09,120.87,86.03,63.74
2019-05-30,279.03,176.68,147.93,130.2,121.69,86.39,63.98
2019-05-31,275.27,173.86,145.86,131.83,123.33,86.89,63.4
2019-06-03,274.57,170.03,146.37,132.44,125.11,87.1,63.77
2019-06-04,280.53,174.82,150.16,130.93,125.15,86.71,64.5
2019-06-05,282.96,176.12,150.19,130.19,125.47,88.52,64.48
2019-06-06,284.8,177.52,149.8,130.61,125.88,88.69,64.74
2019-06-07,287.65,180.94,150.86,131.74,126.59,89.02,65.56
2019-06-10,288.97,183.05,151.75,130.5,125.33,88.73,65.74
2019-06-11,288.9,183.3,151.3,130.58,125.18,88.97,66.07
2019-06-12,288.39,182.24,151.47,130.68,125.83,89.27,65.58
2019-06-13,289.58,183.32,153.07,131.13,126.6,89.65,65.64
2019-06-14,289.26,182.54,151.73,131.46,126.56,89.7,65.16
2019-06-17,289.37,183.64,152.24,131.69,126.48,90.66,63.83
2019-06-18,292.4,186.31,154.01,132.35,127.12,90.57,64.68
2019-06-19,293.06,187.01,154.56,132.54,127.89,91.06,65.08
2019-06-20,295.86,188.75,155.29,132.89,131.11,91.52,65.65
2019-06-21,294.0,188.47,153.95,131.43,131.98,90.23,65.37
2019-06-24,293.64,188.06,152.08,132.41,133.94,89.92,65.51
2019-06-25,290.76,184.83,151.15,132.82,134.2,88.59,65.12
2019-06-26,290.47,185.69,150.8,131.97,132.97,86.82,65.2
2019-06-27,291.5,186.4,153.63,132.9,132.84,87.1,65.36
2019-06-28,293.0,186.64,155.5,132.81,133.2,87.4,65.73
2019-07-01,295.66,189.16,156.1,132.24,130.62,87.36,66.04
2019-07-02,296.43,189.91,155.15,133.26,133.41,88.88,66.23
2019-07-03,298.8,191.34,156.26,134.21,133.63,89.94,66.68
2019-07-05,298.46,190.95,156.68,132.43,132.14,89.62,66.17
2019-07-08,296.82,189.61,155.19,132.61,131.29,89.94,65.79
2019-07-09,297.19,190.56,155.4,132.56,131.75,90.24,65.51
2019-07-10,298.61,192.46,155.67,131.83,133.83,90.76,65.74
2019-07-11,299.31,192.32,154.91,130.07,132.7,89.58,65.72
2019-07-12,300.65,193.43,156.11,130.22,133.53,89.46,65.8
2019-07-15,300.75,194.05,155.29,130.97,133.53,89.39,65.86
2019-07-16,299.71,193.05,155.24,130.58,132.4,89.18,65.59
2019-07-17,297.74,192.1,154.13,131.99,134.58,88.88,65.5
2019-07-18,298.83,192.32,154.71,132.0,136.48,88.88,65.7
2019-07-19,297.17,190.91,153.82,131.69,134.47,87.43,65.51
2019-07-22,297.9,192.43,153.68,131.94,134.45,87.35,65.58
2019-07-23,300.03,193.69,154.7,131.22,133.69,88.34,65.99
2019-07-24,301.44,195.05,157.26,131.79,134.37,88.41,66.04
2019-07-25,300.0,193.2,155.36,131.16,133.42,87.89,65.37
2019-07-26,302.01,195.19,157.2,131.47,133.64,88.29,65.5
2019-07-29,301.46,194.52,156.15,131.51,134.53,88.53,65.64
2019-07-30,300.72,193.68,157.84,131.83,134.98,89.24,64.88
2019-07-31,297.43,191.0,156.56,132.89,133.21,88.89,64.45
2019-08-01,294.84,190.05,154.29,135.26,136.41,88.89,64.27
2019-08-02,292.62,187.25,152.58,136.51,135.89,89.32,63.7
2019-08-05,283.82,180.64,148.0,138.87,137.79,87.56,62.11
2019-08-06,287.8,183.16,149.36,139.98,138.91,88.53,62.53
2019-08-07,287.97,184.15,149.32,140.03,141.02,89.39,62.77
2019-08-08,293.62,188.16,152.54,140.33,141.73,90.96,63.38
2019-08-09,291.62,186.39,150.62,140.05,141.26,90.85,62.94
2019-08-12,288.07,184.25,148.67,142.97,142.63,90.61,62.44
2019-08-13,292.55,188.29,150.27,142.48,141.78,90.74,63.03
2019-08-14,283.9,182.66,146.07,145.69,142.75,89.36,61.3
2019-08-15,284.65,182.45,145.49,147.31,143.7,90.25,61.51
2019-08-16,288.85,185.38,148.63,146.13,142.78,91.18,62.25
2019-08-19,292.33,188.33,150.13,144.04,141.11,91.84,62.63
2019-08-20,290.09,186.87,149.15,145.53,142.21,91.19,62.42
2019-08-21,292.45,188.53,150.38,144.56,141.76,91.57,62.86
2019-08-22,292.36,187.92,150.03,143.6,141.4,91.99,62.74
2019-08-23,284.85,181.97,145.43,145.96,144.17,90.7,61.96
2019-08-26,288.0,184.72,147.03,145.37,144.19,91.4,62.47
2019-08-27,286.87,184.33,144.85,147.61,145.57,91.14,62.42
2019-08-28,288.89,184.99,146.54,147.8,145.16,91.44,62.42
2019-08-29,292.58,187.82,149.11,147.24,144.12,92.15,62.96
2019-08-30,292.45,187.37,148.84,147.28,143.75,92.22,63.21
2019-09-03,290.74,185.55,146.66,147.21,145.75,93.14,63.09
2019-09-04,294.04,188.23,147.84,147.43,146.66,93.92,63.98
2019-09-05,297.82,191.68,150.59,144.76,143.14,93.24,64.32
2019-09-06,298.05,191.49,149.9,145.79,141.92,93.45,64.53
2019-09-09,298.2,191.09,151.91,143.2,141.39,93.0,64.72
2019-09-10,298.13,190.54,153.85,140.69,140.18,92.04,64.83
2019-09-11,300.25,192.33,157.0,140.44,141.03,92.14,65.19
2019-09-12,301.29,193.13,157.04,139.52,141.32,92.63,65.57
2019-09-13,301.09,192.44,157.31,136.54,140.15,91.64,65.94
2019-09-16,300.16,191.58,157.9,138.28,141.32,92.44,65.35
2019-09-17,300.92,192.5,157.49,139.03,141.6,93.44,65.57
2019-09-18,301.1,192.42,156.52,139.62,140.71,93.12,65.49
2019-09-19,301.08,192.74,155.76,140.04,141.28,93.45,65.71
2019-09-20,298.28,190.7,155.43,141.89,142.95,93.45,65.56
2019-09-23,298.21,190.4,155.31,141.86,143.75,93.6,65.39
2019-09-24,295.87,187.87,152.43,143.57,144.51,92.65,65.14
2019-09-25,297.62,189.98,154.1,141.47,141.83,92.83,64.95
2019-09-26,297.0,189.28,152.38,142.38,141.79,93.61,65.19
2019-09-27,295.4,186.93,151.16,142.73,141.06,93.09,64.97
